ImageFilePath,Genus,ScientificName,Predictions,PredGenus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0292.JPG/ad4c20c0-0632-47d4-bf9c-e2d431a453ea.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0292.JPG/ad4c20c0-0632-47d4-bf9c-e2d431a453ea.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Cymindis', 'score': 0.4252939522266388}",Cymindis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0292.JPG/5715915c-387f-4e92-89ba-d73c1bd31fb7.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0292.JPG/5715915c-387f-4e92-89ba-d73c1bd31fb7.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Pterostichus', 'score': 0.6281156539916992}",Pterostichus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0293.JPG/918d35c5-ba14-4649-ab8e-29c8cce31eff.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0293.JPG/918d35c5-ba14-4649-ab8e-29c8cce31eff.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonum', 'score': 0.5504295825958252}",Agonum
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0293.JPG/8764b204-88fe-4014-a993-90bec8f23a31.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0293.JPG/8764b204-88fe-4014-a993-90bec8f23a31.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Mecyclothorax', 'score': 0.46639665961265564}",Mecyclothorax
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0293.JPG/0236e153-3492-4342-8e72-0938271ec8b1.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0293.JPG/0236e153-3492-4342-8e72-0938271ec8b1.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Laemostenus', 'score': 0.5230023860931396}",Laemostenus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0293.JPG/d9c80122-9992-4f30-887a-869c8db66777.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0293.JPG/d9c80122-9992-4f30-887a-869c8db66777.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonum', 'score': 0.18010088801383972}",Agonum
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0294.JPG/fc0e88bd-c68e-4d3a-86e0-845a0b762b81.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0294.JPG/fc0e88bd-c68e-4d3a-86e0-845a0b762b81.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Pterostichus', 'score': 0.9053856134414673}",Pterostichus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0294.JPG/3ab51939-97a3-4a2d-b97e-4e0fa0df023e.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0294.JPG/3ab51939-97a3-4a2d-b97e-4e0fa0df023e.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Amerizus', 'score': 0.5596447587013245}",Amerizus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0294.JPG/97e110f7-584e-4f4f-9bfb-8632d7c5d8ce.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0294.JPG/97e110f7-584e-4f4f-9bfb-8632d7c5d8ce.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonoleptus', 'score': 0.2029840499162674}",Agonoleptus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0294.JPG/fe960de6-6a78-4b43-a97e-59599e4038dd.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0294.JPG/fe960de6-6a78-4b43-a97e-59599e4038dd.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Mecyclothorax', 'score': 0.4477928578853607}",Mecyclothorax
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0295.JPG/33344f85-9f96-472f-9d29-a810936063da.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0295.JPG/33344f85-9f96-472f-9d29-a810936063da.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Miscodera', 'score': 0.19342495501041412}",Miscodera
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0295.JPG/86a22d37-7c8a-45ec-b88c-1c656e835b0d.png,Mecyclothorax,Mecyclothorax konanus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0295.JPG/86a22d37-7c8a-45ec-b88c-1c656e835b0d.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Cymindis', 'score': 0.41106560826301575}",Cymindis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0296.JPG/15c6ff32-3365-4dab-9db4-aa72494b4930.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0296.JPG/15c6ff32-3365-4dab-9db4-aa72494b4930.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Apenes', 'score': 0.34680992364883423}",Apenes
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0296.JPG/d219a390-ccf4-4fbd-a67c-bd1695519bb2.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0296.JPG/d219a390-ccf4-4fbd-a67c-bd1695519bb2.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.29333773255348206}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0296.JPG/a0bd0e5a-450a-4400-b48d-dacddce4aade.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0296.JPG/a0bd0e5a-450a-4400-b48d-dacddce4aade.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonum', 'score': 0.5793744325637817}",Agonum
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0296.JPG/b8624dd1-e186-42b7-9761-fd5e2b10b7ba.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0296.JPG/b8624dd1-e186-42b7-9761-fd5e2b10b7ba.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Cymindis', 'score': 0.3206005394458771}",Cymindis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0297.JPG/e5a88cd7-a26b-4dce-9d32-bb93712c741d.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0297.JPG/e5a88cd7-a26b-4dce-9d32-bb93712c741d.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Cymindis', 'score': 0.48651522397994995}",Cymindis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0297.JPG/83aa7775-ee35-4712-ba5f-a6c267d2209f.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0297.JPG/83aa7775-ee35-4712-ba5f-a6c267d2209f.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonum', 'score': 0.4388234317302704}",Agonum
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0297.JPG/d412f377-b88e-4b7b-bb46-c4d9490fd097.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0297.JPG/d412f377-b88e-4b7b-bb46-c4d9490fd097.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Pterostichus', 'score': 0.6405390501022339}",Pterostichus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0297.JPG/af6bd343-7d85-438d-9f26-0466c64884b6.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0297.JPG/af6bd343-7d85-438d-9f26-0466c64884b6.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonum', 'score': 0.4416777193546295}",Agonum
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0298.JPG/d8822f78-a98f-4f99-b5cf-c252ff8097eb.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0298.JPG/d8822f78-a98f-4f99-b5cf-c252ff8097eb.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Cymindis', 'score': 0.3021465241909027}",Cymindis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0298.JPG/04855dca-2d69-46c8-a587-25ebef458416.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0298.JPG/04855dca-2d69-46c8-a587-25ebef458416.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Trechus', 'score': 0.248077854514122}",Trechus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0298.JPG/0c65716a-bdb6-42cc-8891-e475f1ffaebe.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0298.JPG/0c65716a-bdb6-42cc-8891-e475f1ffaebe.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Notagonum', 'score': 0.6800614595413208}",Notagonum
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0298.JPG/a08100f3-8f22-4716-adee-0eb2f6f1cc8d.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0298.JPG/a08100f3-8f22-4716-adee-0eb2f6f1cc8d.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Acupalpus', 'score': 0.8237800002098083}",Acupalpus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0301.JPG/d05ea099-96e1-43db-9630-a31fdd8238bc.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0301.JPG/d05ea099-96e1-43db-9630-a31fdd8238bc.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Asklepia', 'score': 0.8289350867271423}",Asklepia
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0301.JPG/cc200ed4-6521-4c6a-83d9-d9bff82169f9.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0301.JPG/cc200ed4-6521-4c6a-83d9-d9bff82169f9.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Olisthopus', 'score': 0.517376184463501}",Olisthopus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0301.JPG/d991b911-79b5-47e2-8d01-7561cf312142.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0301.JPG/d991b911-79b5-47e2-8d01-7561cf312142.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Apenes', 'score': 0.49739980697631836}",Apenes
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0301.JPG/759bd469-290e-41fc-a83c-66ad4ea8f6a5.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0301.JPG/759bd469-290e-41fc-a83c-66ad4ea8f6a5.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Asklepia', 'score': 0.34258079528808594}",Asklepia
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0302.JPG/f501d0c3-67e8-480d-b1b1-b94334c0f245.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0302.JPG/f501d0c3-67e8-480d-b1b1-b94334c0f245.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Cymindis', 'score': 0.45648813247680664}",Cymindis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0302.JPG/7be0ed79-e8af-4b84-9145-a28fb6984d2f.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0302.JPG/7be0ed79-e8af-4b84-9145-a28fb6984d2f.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Pterostichus', 'score': 0.4075656831264496}",Pterostichus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0302.JPG/c7dcec19-225c-4eaf-8217-3c30e3c0f3f6.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0302.JPG/c7dcec19-225c-4eaf-8217-3c30e3c0f3f6.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Notagonum', 'score': 0.3085225820541382}",Notagonum
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0303.JPG/7b809ce3-6a1a-48c1-b6bb-2c4a0cf64bfb.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0303.JPG/7b809ce3-6a1a-48c1-b6bb-2c4a0cf64bfb.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Olisthopus', 'score': 0.29168346524238586}",Olisthopus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0303.JPG/667f0cad-76dd-422a-8d76-5fcde6dd3a4a.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0303.JPG/667f0cad-76dd-422a-8d76-5fcde6dd3a4a.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonum', 'score': 0.1844409853219986}",Agonum
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0303.JPG/aa1302e3-7d53-44f3-8e95-2a6ea265a1ee.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0303.JPG/aa1302e3-7d53-44f3-8e95-2a6ea265a1ee.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Cymindis', 'score': 0.30640918016433716}",Cymindis
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0304.JPG/696f0924-a0f6-4102-b8e7-154a0a1b6152.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0304.JPG/696f0924-a0f6-4102-b8e7-154a0a1b6152.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Olisthopus', 'score': 0.30757051706314087}",Olisthopus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0304.JPG/8990d8b9-9766-404c-a403-298f977a92c2.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0304.JPG/8990d8b9-9766-404c-a403-298f977a92c2.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Mecyclothorax', 'score': 0.25854405760765076}",Mecyclothorax
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0304.JPG/22a81367-7ba3-4c30-b65e-6dfaf1b12c70.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0304.JPG/22a81367-7ba3-4c30-b65e-6dfaf1b12c70.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonum', 'score': 0.583436131477356}",Agonum
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0305.JPG/b987c0ce-14e6-4180-b606-5fd99df29edb.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0305.JPG/b987c0ce-14e6-4180-b606-5fd99df29edb.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Pterostichus', 'score': 0.8700716495513916}",Pterostichus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0305.JPG/f484d4ad-1a76-497c-bae7-d04276697610.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0305.JPG/f484d4ad-1a76-497c-bae7-d04276697610.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonoleptus', 'score': 0.2672100365161896}",Agonoleptus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0305.JPG/fb08efdc-b590-4b5b-aded-cf2a9ad5c32a.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0305.JPG/fb08efdc-b590-4b5b-aded-cf2a9ad5c32a.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonoleptus', 'score': 0.44073233008384705}",Agonoleptus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0306.JPG/94266f0f-de28-4f1a-9620-0eb4295f09de.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0306.JPG/94266f0f-de28-4f1a-9620-0eb4295f09de.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Pterostichus', 'score': 0.8210188150405884}",Pterostichus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0306.JPG/b0a7af6b-1207-4f3e-a90c-860d1e817334.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0306.JPG/b0a7af6b-1207-4f3e-a90c-860d1e817334.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Agonum', 'score': 0.6416904330253601}",Agonum
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0306.JPG/576d71b6-09a2-4457-8212-a713415a0b68.png,Mecyclothorax,Mecyclothorax discedens,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0306.JPG/576d71b6-09a2-4457-8212-a713415a0b68.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Pinacodera', 'score': 0.5693848729133606}",Pinacodera
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0307.JPG/397b5975-b11e-4d7f-b0d9-9d6bdb187449.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0307.JPG/397b5975-b11e-4d7f-b0d9-9d6bdb187449.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Ocys', 'score': 0.5859520435333252}",Ocys
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0307.JPG/012f872f-d41a-48cc-81ac-73ca46133279.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0307.JPG/012f872f-d41a-48cc-81ac-73ca46133279.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Dyscolus', 'score': 0.3198956549167633}",Dyscolus
/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0307.JPG/4c57541e-fb15-4bb8-9c17-f4717fbe4132.png,Trechus,Trechus obtusus,"{'file_name': '/fs/ess/PAS2136/Hawaii-2025/beetles_intake/BeetlePUUM/CANON/individual_images/IMG_0307.JPG/4c57541e-fb15-4bb8-9c17-f4717fbe4132.png', 'kingdom': 'Animalia', 'phylum': 'Arthropoda', 'class': 'Insecta', 'order': 'Coleoptera', 'family': 'Carabidae', 'genus': 'Dyscolus', 'score': 0.2907925844192505}",Dyscolus
