annotation_uuid,BeetleID,BeetlePosition,ImageFileName,ImageSize,ImageFilePath,detection_coords,cropped_image_path,CollectionDate,SpeciesCode,ScientificName,Genus,Species,PlotID,TrapID,Plot_Trap,Barcoded?,Photographer,SD Card Number,Comment,SiteID,SiteName,SiteState,SiteDomainCode,SiteLatitude,SiteLongitude,SiteType,SiteTerrain,max_temp,min_temp,precipitation,rain_sum,snowfall_sum,precipitation_hours,wind_speed_max,wind_gusts_max,shortwave_radiation,evapotranspiration,weather_code,sunshine_duration
6545b1be-5432-47d0-ad4f-b698d9fa93f6,BET.D20.002043,3,IMG_0354.JPG,"6960, 4640",group_images/IMG_0354.JPG,"[3520, 1996, 3740, 2366]",individual_images/IMG_0354.JPG/6545b1be-5432-47d0-ad4f-b698d9fa93f6.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,8.0,E,008E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
cf3bad69-9b42-4a15-8e34-7c7b9ca362d6,BET.D20.002044,4,IMG_0354.JPG,"6960, 4640",group_images/IMG_0354.JPG,"[3518, 2699, 3748, 3081]",individual_images/IMG_0354.JPG/cf3bad69-9b42-4a15-8e34-7c7b9ca362d6.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,8.0,E,008E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
dce547b0-ba24-4336-9ef0-937c04e71b2f,BET.D20.002048,5,IMG_0354.JPG,"6960, 4640",group_images/IMG_0354.JPG,"[3640, 3432, 3893, 3866]",individual_images/IMG_0354.JPG/dce547b0-ba24-4336-9ef0-937c04e71b2f.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
74571cfb-711a-4bc8-a826-5656ba16311a,BET.D20.002059,1,IMG_0355.JPG,"6960, 4640",group_images/IMG_0355.JPG,"[3847, 953, 4076, 1419]",individual_images/IMG_0355.JPG/74571cfb-711a-4bc8-a826-5656ba16311a.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
45084bb9-067a-43d1-80d0-8110de58ef4a,BET.D20.002062,2,IMG_0355.JPG,"6960, 4640",group_images/IMG_0355.JPG,"[3945, 1727, 4188, 2133]",individual_images/IMG_0355.JPG/45084bb9-067a-43d1-80d0-8110de58ef4a.png,2021-06-29,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.7,10.4,1.0,1.0,0.0,7.0,11.6,29.5,21.61,3.46,51.0,31744.96
c1b4708f-7b4c-4213-b05f-7850f90a008b,BET.D20.002065,3,IMG_0355.JPG,"6960, 4640",group_images/IMG_0355.JPG,"[3909, 2428, 4209, 2884]",individual_images/IMG_0355.JPG/c1b4708f-7b4c-4213-b05f-7850f90a008b.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
cdc564c1-a09f-4053-9bb2-1d2384c35d3b,BET.D20.002066,4,IMG_0355.JPG,"6960, 4640",group_images/IMG_0355.JPG,"[3929, 3089, 4201, 3515]",individual_images/IMG_0355.JPG/cdc564c1-a09f-4053-9bb2-1d2384c35d3b.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
9ef0fbad-538c-4ace-9794-b2cf2cd5f2c3,BET.D20.002067,1,IMG_0356.JPG,"6960, 4640",group_images/IMG_0356.JPG,"[3859, 1045, 4085, 1363]",individual_images/IMG_0356.JPG/9ef0fbad-538c-4ace-9794-b2cf2cd5f2c3.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
1da755f7-ac2e-47dd-bf44-4c02959c5308,BET.D20.002068,2,IMG_0356.JPG,"6960, 4640",group_images/IMG_0356.JPG,"[3956, 1668, 4208, 2048]",individual_images/IMG_0356.JPG/1da755f7-ac2e-47dd-bf44-4c02959c5308.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
c1e10c20-62b3-4f8f-b152-15d187d8dc03,BET.D20.002071,3,IMG_0356.JPG,"6960, 4640",group_images/IMG_0356.JPG,"[3939, 2262, 4242, 2729]",individual_images/IMG_0356.JPG/c1e10c20-62b3-4f8f-b152-15d187d8dc03.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
9121cc50-5a96-4964-959b-122543af5a14,BET.D20.002072,4,IMG_0356.JPG,"6960, 4640",group_images/IMG_0356.JPG,"[3986, 3129, 4264, 3513]",individual_images/IMG_0356.JPG/9121cc50-5a96-4964-959b-122543af5a14.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
e9043c12-b81b-4f9d-a229-8fda667dacb2,BET.D20.002073,1,IMG_0357.JPG,"6960, 4640",group_images/IMG_0357.JPG,"[4082, 778, 4362, 1267]",individual_images/IMG_0357.JPG/e9043c12-b81b-4f9d-a229-8fda667dacb2.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
94925b77-90f4-4bd3-be55-8cf610451a06,BET.D20.002075,2,IMG_0357.JPG,"6960, 4640",group_images/IMG_0357.JPG,"[4153, 1680, 4486, 2093]",individual_images/IMG_0357.JPG/94925b77-90f4-4bd3-be55-8cf610451a06.png,2021-07-13,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,10.3,5.6,5.6,0.0,14.0,12.5,30.2,13.93,2.11,53.0,22675.98
acfbc514-6af0-4271-95c6-5526344bcb61,BET.D20.002088,3,IMG_0357.JPG,"6960, 4640",group_images/IMG_0357.JPG,"[4114, 2278, 4357, 2761]",individual_images/IMG_0357.JPG/acfbc514-6af0-4271-95c6-5526344bcb61.png,2021-07-27,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,E,006E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,13.1,21.3,21.3,0.0,22.0,16.1,33.1,14.63,2.19,63.0,27128.46
4a4af0e5-bb71-417b-8931-05a49752b9b5,BET.D20.002094,4,IMG_0357.JPG,"6960, 4640",group_images/IMG_0357.JPG,"[4242, 3107, 4512, 3550]",individual_images/IMG_0357.JPG/4a4af0e5-bb71-417b-8931-05a49752b9b5.png,2021-07-27,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,S,014S,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,13.1,21.3,21.3,0.0,22.0,16.1,33.1,14.63,2.19,63.0,27128.46
83cdfd76-3582-40a3-a265-371afac530b8,BET.D20.002095,1,IMG_0358.JPG,"6960, 4640",group_images/IMG_0358.JPG,"[3904, 865, 4149, 1234]",individual_images/IMG_0358.JPG/83cdfd76-3582-40a3-a265-371afac530b8.png,2021-07-27,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,S,014S,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,13.1,21.3,21.3,0.0,22.0,16.1,33.1,14.63,2.19,63.0,27128.46
cd20bee5-5bb2-4c93-ad8b-2511f365b8fb,BET.D20.002096,2,IMG_0358.JPG,"6960, 4640",group_images/IMG_0358.JPG,"[3983, 1615, 4274, 2006]",individual_images/IMG_0358.JPG/cd20bee5-5bb2-4c93-ad8b-2511f365b8fb.png,2021-07-27,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,S,014S,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,13.1,21.3,21.3,0.0,22.0,16.1,33.1,14.63,2.19,63.0,27128.46
8e254ce6-e99b-44b7-9eb9-2973acb83496,BET.D20.002097,3,IMG_0358.JPG,"6960, 4640",group_images/IMG_0358.JPG,"[3968, 2443, 4174, 2903]",individual_images/IMG_0358.JPG/8e254ce6-e99b-44b7-9eb9-2973acb83496.png,2021-07-27,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,S,014S,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,13.1,21.3,21.3,0.0,22.0,16.1,33.1,14.63,2.19,63.0,27128.46
01dfcc04-5e82-495b-b0ea-1343fa25c7ec,BET.D20.002099,4,IMG_0358.JPG,"6960, 4640",group_images/IMG_0358.JPG,"[4054, 3284, 4261, 3673]",individual_images/IMG_0358.JPG/01dfcc04-5e82-495b-b0ea-1343fa25c7ec.png,2021-07-27,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,S,014S,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,13.1,21.3,21.3,0.0,22.0,16.1,33.1,14.63,2.19,63.0,27128.46
40372521-cc67-4f73-b393-e61cb05a1b99,BET.D20.002100,1,IMG_0359.JPG,"6960, 4640",group_images/IMG_0359.JPG,"[3626, 1080, 3890, 1505]",individual_images/IMG_0359.JPG/40372521-cc67-4f73-b393-e61cb05a1b99.png,2021-07-27,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,13.1,21.3,21.3,0.0,22.0,16.1,33.1,14.63,2.19,63.0,27128.46
5fd02bae-516d-454a-beaa-dbf15dd57371,BET.D20.002101,2,IMG_0359.JPG,"6960, 4640",group_images/IMG_0359.JPG,"[3819, 1820, 4023, 2319]",individual_images/IMG_0359.JPG/5fd02bae-516d-454a-beaa-dbf15dd57371.png,2021-07-27,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,13.1,21.3,21.3,0.0,22.0,16.1,33.1,14.63,2.19,63.0,27128.46
97a90438-6e78-4b1c-857a-2018e41587a9,BET.D20.002102,3,IMG_0359.JPG,"6960, 4640",group_images/IMG_0359.JPG,"[3838, 2591, 4088, 3064]",individual_images/IMG_0359.JPG/97a90438-6e78-4b1c-857a-2018e41587a9.png,2021-07-27,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,13.1,21.3,21.3,0.0,22.0,16.1,33.1,14.63,2.19,63.0,27128.46
0f7fc6dc-23e4-4779-b71f-1ddf257f5d2c,BET.D20.002103,4,IMG_0359.JPG,"6960, 4640",group_images/IMG_0359.JPG,"[3858, 3476, 4148, 3856]",individual_images/IMG_0359.JPG/0f7fc6dc-23e4-4779-b71f-1ddf257f5d2c.png,2021-07-27,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,8.0,E,008E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,13.1,21.3,21.3,0.0,22.0,16.1,33.1,14.63,2.19,63.0,27128.46
3ad1347c-b0c8-481d-8c9d-08bc1a268c18,BET.D20.002112,1,IMG_0360.JPG,"6960, 4640",group_images/IMG_0360.JPG,"[3927, 370, 4157, 896]",individual_images/IMG_0360.JPG/3ad1347c-b0c8-481d-8c9d-08bc1a268c18.png,2021-08-10,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,8.0,E,008E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.2,13.7,6.2,6.2,0.0,17.0,11.5,35.3,21.2,3.38,55.0,36989.69
df0fc2ab-b272-4b19-a3d0-f99b58bc7855,BET.D20.002146,2,IMG_0360.JPG,"6960, 4640",group_images/IMG_0360.JPG,"[3982, 1230, 4168, 1665]",individual_images/IMG_0360.JPG/df0fc2ab-b272-4b19-a3d0-f99b58bc7855.png,2021-08-10,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.2,13.7,6.2,6.2,0.0,17.0,11.5,35.3,21.2,3.38,55.0,36989.69
6e457667-c318-409f-ac16-c3eb4d91780b,BET.D20.002148,3,IMG_0360.JPG,"6960, 4640",group_images/IMG_0360.JPG,"[3993, 2075, 4245, 2451]",individual_images/IMG_0360.JPG/6e457667-c318-409f-ac16-c3eb4d91780b.png,2021-08-10,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.2,13.7,6.2,6.2,0.0,17.0,11.5,35.3,21.2,3.38,55.0,36989.69
ab22559c-f73e-4a27-ba5a-d3e919b1205f,BET.D20.002151,4,IMG_0360.JPG,"6960, 4640",group_images/IMG_0360.JPG,"[3916, 2793, 4151, 3206]",individual_images/IMG_0360.JPG/ab22559c-f73e-4a27-ba5a-d3e919b1205f.png,2021-08-10,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.2,13.7,6.2,6.2,0.0,17.0,11.5,35.3,21.2,3.38,55.0,36989.69
4d620f2b-fcd0-48d2-ace2-f8348bf54050,BET.D20.002153,1,IMG_0361.JPG,"6960, 4640",group_images/IMG_0361.JPG,"[3751, 991, 3975, 1342]",individual_images/IMG_0361.JPG/4d620f2b-fcd0-48d2-ace2-f8348bf54050.png,2021-08-25,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,8.0,E,008E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.9,10.7,5.3,5.3,0.0,14.0,16.5,35.6,16.62,2.22,53.0,33607.58
2b4ae773-b8d5-4239-8436-4d55fb747745,BET.D20.002160,2,IMG_0361.JPG,"6960, 4640",group_images/IMG_0361.JPG,"[3820, 1668, 4086, 2029]",individual_images/IMG_0361.JPG/2b4ae773-b8d5-4239-8436-4d55fb747745.png,2021-08-25,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.9,10.7,5.3,5.3,0.0,14.0,16.5,35.6,16.62,2.22,53.0,33607.58
bb27a88e-030e-48af-9e18-b79319174766,BET.D20.002161,3,IMG_0361.JPG,"6960, 4640",group_images/IMG_0361.JPG,"[3868, 2535, 4088, 2925]",individual_images/IMG_0361.JPG/bb27a88e-030e-48af-9e18-b79319174766.png,2021-08-25,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.9,10.7,5.3,5.3,0.0,14.0,16.5,35.6,16.62,2.22,53.0,33607.58
fcd235ce-2471-41df-b5f8-6e03a15fd3ec,BET.D20.002162,4,IMG_0361.JPG,"6960, 4640",group_images/IMG_0361.JPG,"[3785, 3318, 4094, 3673]",individual_images/IMG_0361.JPG/fcd235ce-2471-41df-b5f8-6e03a15fd3ec.png,2021-08-25,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.9,10.7,5.3,5.3,0.0,14.0,16.5,35.6,16.62,2.22,53.0,33607.58
327f4a00-e2af-410f-9e16-57a169b9110f,BET.D20.002163,1,IMG_0362.JPG,"6960, 4640",group_images/IMG_0362.JPG,"[3875, 522, 4050, 957]",individual_images/IMG_0362.JPG/327f4a00-e2af-410f-9e16-57a169b9110f.png,2021-08-25,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,W,006W,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.9,10.7,5.3,5.3,0.0,14.0,16.5,35.6,16.62,2.22,53.0,33607.58
b6117158-35c7-41aa-b73e-111d872027ff,BET.D20.002164,2,IMG_0362.JPG,"6960, 4640",group_images/IMG_0362.JPG,"[3925, 1373, 4115, 1870]",individual_images/IMG_0362.JPG/b6117158-35c7-41aa-b73e-111d872027ff.png,2021-08-25,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,E,006E,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.9,10.7,5.3,5.3,0.0,14.0,16.5,35.6,16.62,2.22,53.0,33607.58
46ba7467-4717-4f88-8255-37b85c424975,BET.D20.002167,3,IMG_0362.JPG,"6960, 4640",group_images/IMG_0362.JPG,"[3996, 2272, 4251, 2681]",individual_images/IMG_0362.JPG/46ba7467-4717-4f88-8255-37b85c424975.png,2021-08-25,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,17.0,S,017S,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.9,10.7,5.3,5.3,0.0,14.0,16.5,35.6,16.62,2.22,53.0,33607.58
105f4dad-057e-408c-ac79-9babcb63b3db,BET.D20.002168,4,IMG_0362.JPG,"6960, 4640",group_images/IMG_0362.JPG,"[4139, 2982, 4338, 3404]",individual_images/IMG_0362.JPG/105f4dad-057e-408c-ac79-9babcb63b3db.png,2021-08-25,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,17.0,W,017W,N,IE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.9,10.7,5.3,5.3,0.0,14.0,16.5,35.6,16.62,2.22,53.0,33607.58
f2c92062-5cb1-4614-b73c-e2635244aeb2,BET.D20.000383,1,IMG_0367.JPG,"6960, 4640",group_images/IMG_0367.JPG,"[3029, 1228, 3242, 1621]",individual_images/IMG_0367.JPG/f2c92062-5cb1-4614-b73c-e2635244aeb2.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,W,014W,N,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
b24324f5-a148-4e74-88c1-d098a81acd0c,BET.D20.000384,2,IMG_0367.JPG,"6960, 4640",group_images/IMG_0367.JPG,"[3017, 1745, 3307, 2243]",individual_images/IMG_0367.JPG/b24324f5-a148-4e74-88c1-d098a81acd0c.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,W,014W,N,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
c7836307-06b2-4357-865f-2b55679d7a47,BET.D20.000387,3,IMG_0367.JPG,"6960, 4640",group_images/IMG_0367.JPG,"[3065, 2751, 3287, 3132]",individual_images/IMG_0367.JPG/c7836307-06b2-4357-865f-2b55679d7a47.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
81ef8bd8-789d-4999-b052-5b6ccc375bf4,BET.D20.000388,4,IMG_0367.JPG,"6960, 4640",group_images/IMG_0367.JPG,"[3201, 3527, 3406, 3894]",individual_images/IMG_0367.JPG/81ef8bd8-789d-4999-b052-5b6ccc375bf4.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
c9c0ac14-2738-44b8-ba47-93d7186accd5,BET.D20.000413,1,IMG_0368.JPG,"6960, 4640",group_images/IMG_0368.JPG,"[3580, 1143, 3914, 1533]",individual_images/IMG_0368.JPG/c9c0ac14-2738-44b8-ba47-93d7186accd5.png,2019-06-05,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,6.0,S,006S,N,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.2,9.5,5.2,5.2,0.0,12.0,13.6,31.7,15.14,2.33,55.0,44178.14
30d05d8f-9995-4130-aa37-bb294903903d,BET.D20.000419,2,IMG_0368.JPG,"6960, 4640",group_images/IMG_0368.JPG,"[3715, 1844, 3992, 2257]",individual_images/IMG_0368.JPG/30d05d8f-9995-4130-aa37-bb294903903d.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,W,014W,Y,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
b32b5f4e-0ba0-40bd-a60f-d8e4e32c924e,BET.D20.000420,3,IMG_0368.JPG,"6960, 4640",group_images/IMG_0368.JPG,"[3716, 2499, 3999, 2946]",individual_images/IMG_0368.JPG/b32b5f4e-0ba0-40bd-a60f-d8e4e32c924e.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,W,014W,N,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
12284473-1946-4901-85db-75c8c83c19b5,BET.D20.000442,4,IMG_0368.JPG,"6960, 4640",group_images/IMG_0368.JPG,"[3778, 3314, 3984, 3765]",individual_images/IMG_0368.JPG/12284473-1946-4901-85db-75c8c83c19b5.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
d7075267-7cb0-47ab-94ac-4db42d0549ba,BET.D20.000443,1,IMG_0369.JPG,"6960, 4640",group_images/IMG_0369.JPG,"[3967, 870, 4189, 1316]",individual_images/IMG_0369.JPG/d7075267-7cb0-47ab-94ac-4db42d0549ba.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
bca128c9-69a4-467d-a8a0-dd2a8e6eedb0,BET.D20.000444,2,IMG_0369.JPG,"6960, 4640",group_images/IMG_0369.JPG,"[3978, 1631, 4283, 2033]",individual_images/IMG_0369.JPG/bca128c9-69a4-467d-a8a0-dd2a8e6eedb0.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,E,014E,N,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
9a93cb50-819f-4e88-9903-94f0978da986,BET.D20.000466,3,IMG_0369.JPG,"6960, 4640",group_images/IMG_0369.JPG,"[4006, 2372, 4271, 2757]",individual_images/IMG_0369.JPG/9a93cb50-819f-4e88-9903-94f0978da986.png,2019-06-19,MECKON,Mecyclothorax konanus,Mecyclothorax,Konanus,14.0,S,014S,N,LM,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.1,11.6,1.4,1.4,0.0,6.0,12.1,31.0,23.61,3.72,53.0,45118.34
