ImageFilePath,ScientificName,PredSpecies
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0180.jpg,Pterostichus anthracinus,Pterostichus quadrifoveolatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0058.jpg,Pterostichus anthracinus,Notiophilus simulator
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0203.jpg,Pterostichus anthracinus,Pterostichus quadrifoveolatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0114.jpg,Pterostichus anthracinus,Pterostichus permundus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0042.jpg,Pterostichus anthracinus,Notiophilus simulator
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0204.jpg,Pterostichus anthracinus,Pterostichus gracilis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0230.jpg,Pterostichus anthracinus,Diplous aterrimus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0237.jpg,Pterostichus anthracinus,Axinopalpus fusciceps
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0002.jpg,Pterostichus anthracinus,Notiophilus simulator
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0208.jpg,Pterostichus anthracinus,Diplous aterrimus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0016.jpg,Pterostichus anthracinus,Pterostichus tarsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0169.jpg,Pterostichus anthracinus,Pterostichus adstrictus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0176.jpg,Pterostichus anthracinus,Trechus barberi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0131.jpg,Pterostichus anthracinus,Trechus barberi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0001.jpg,Pterostichus anthracinus,Notiophilus nitens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0118.jpg,Pterostichus anthracinus,Pterostichus quadrifoveolatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0088.jpg,Pterostichus anthracinus,Diplous rugicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8423772/d119s0025.jpg,Pterostichus anthracinus,Notiophilus simulator
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0188.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0274.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0292.jpg,Dicheirotrichus placidus,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0380.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0200.jpg,Dicheirotrichus placidus,Pterostichus surgens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0179.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0319.jpg,Dicheirotrichus placidus,Dicheirotrichus placidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0214.jpg,Dicheirotrichus placidus,Cymindis vaporariorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0339.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0172.jpg,Dicheirotrichus placidus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0442.jpg,Dicheirotrichus placidus,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0197.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0192.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0353.jpg,Dicheirotrichus placidus,Tetragonoderus intersectus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0450.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0346.jpg,Dicheirotrichus placidus,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0044.jpg,Dicheirotrichus placidus,Pogonus chalceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0399.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0366.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0354.jpg,Dicheirotrichus placidus,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0055.jpg,Dicheirotrichus placidus,Cymindis vaporariorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0047.jpg,Dicheirotrichus placidus,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0449.jpg,Dicheirotrichus placidus,Patrobus longicornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0393.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0419.jpg,Dicheirotrichus placidus,Cicindela repanda
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0054.jpg,Dicheirotrichus placidus,Pseudanophthalmus nelsoni
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0424.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0371.jpg,Dicheirotrichus placidus,Cymindis vaporariorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0407.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0344.jpg,Dicheirotrichus placidus,Tecnophilus croceicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0438.jpg,Dicheirotrichus placidus,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0323.jpg,Dicheirotrichus placidus,Tecnophilus croceicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0161.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0332.jpg,Dicheirotrichus placidus,Tecnophilus croceicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0241.jpg,Dicheirotrichus placidus,Patrobus longicornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0430.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0437.jpg,Dicheirotrichus placidus,Chlaenius nigricornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0224.jpg,Dicheirotrichus placidus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0208.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0156.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0428.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0231.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0411.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0395.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0391.jpg,Dicheirotrichus placidus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0408.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0282.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0406.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0060.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0160.jpg,Dicheirotrichus placidus,Tetragonoderus intersectus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0257.jpg,Dicheirotrichus placidus,Cicindela repanda
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0263.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0258.jpg,Dicheirotrichus placidus,Dicheirotrichus placidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0403.jpg,Dicheirotrichus placidus,Cicindela repanda
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0167.jpg,Dicheirotrichus placidus,Tetragonoderus intersectus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0398.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0234.jpg,Dicheirotrichus placidus,Philodes alternans
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0462.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0260.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0267.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0458.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0270.jpg,Dicheirotrichus placidus,Cymindis vaporariorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0199.jpg,Dicheirotrichus placidus,Acupalpus exiguus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0269.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0378.jpg,Dicheirotrichus placidus,Tetragonoderus intersectus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0294.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0255.jpg,Dicheirotrichus placidus,Tecnophilus croceicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0409.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0377.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0184.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0261.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0363.jpg,Dicheirotrichus placidus,Dyschirius haemorrhoidalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0368.jpg,Dicheirotrichus placidus,Pterostichus barryorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0074.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0181.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0381.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0308.jpg,Dicheirotrichus placidus,Dicheirotrichus obsoletus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0299.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0321.jpg,Dicheirotrichus placidus,Tecnophilus pilatei
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0162.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0327.jpg,Dicheirotrichus placidus,Tecnophilus croceicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0295.jpg,Dicheirotrichus placidus,Tecnophilus croceicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0271.jpg,Dicheirotrichus placidus,Tecnophilus croceicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0065.jpg,Dicheirotrichus placidus,Nebria complanata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0249.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0195.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0401.jpg,Dicheirotrichus placidus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0069.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0264.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0152.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0418.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0147.jpg,Dicheirotrichus placidus,Agonum nigriceps
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0062.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0174.jpg,Dicheirotrichus placidus,Microlestes linearis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0423.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0287.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0225.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0223.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0266.jpg,Dicheirotrichus placidus,Cicindela repanda
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0180.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0453.jpg,Dicheirotrichus placidus,Tecnophilus croceicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0239.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0064.jpg,Dicheirotrichus placidus,Tecnophilus croceicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0336.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0379.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0345.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0357.jpg,Dicheirotrichus placidus,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0431.jpg,Dicheirotrichus placidus,Tetragonoderus intersectus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0376.jpg,Dicheirotrichus placidus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0375.jpg,Dicheirotrichus placidus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0342.jpg,Dicheirotrichus placidus,Chlaenius nigricornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0072.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0232.jpg,Dicheirotrichus placidus,Pterostichus surgens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0244.jpg,Dicheirotrichus placidus,Cicindela repanda
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0235.jpg,Dicheirotrichus placidus,Cymindis vaporariorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0302.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0322.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0385.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0416.jpg,Dicheirotrichus placidus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0067.jpg,Dicheirotrichus placidus,Bembidion stephensii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0207.jpg,Dicheirotrichus placidus,Cymindis vaporariorum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0277.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0414.jpg,Dicheirotrichus placidus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0315.jpg,Dicheirotrichus placidus,Trechus quadristriatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0170.jpg,Dicheirotrichus placidus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0373.jpg,Dicheirotrichus placidus,Cicindela repanda
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0189.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0400.jpg,Dicheirotrichus placidus,Cicindela repanda
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0447.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0316.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0338.jpg,Dicheirotrichus placidus,Patrobus atrorufus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0461.jpg,Dicheirotrichus placidus,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0305.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0256.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0203.jpg,Dicheirotrichus placidus,Dyschirius aeneus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0301.jpg,Dicheirotrichus placidus,Tetragonoderus intersectus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0352.jpg,Dicheirotrichus placidus,Cicindela punctulata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0215.jpg,Dicheirotrichus placidus,Pterostichus pumilus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0328.jpg,Dicheirotrichus placidus,Pentagonica bicolor
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0404.jpg,Dicheirotrichus placidus,Anisodactylus binotatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0310.jpg,Dicheirotrichus placidus,Trechus quadristriatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0313.jpg,Dicheirotrichus placidus,Bradycellus decorus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0217.jpg,Dicheirotrichus placidus,Cymindis cribricollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0334.jpg,Dicheirotrichus placidus,Trechus quadristriatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0150.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0337.jpg,Dicheirotrichus placidus,Calodromius spilotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0045.jpg,Dicheirotrichus placidus,Olisthopus rotundatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0173.jpg,Dicheirotrichus placidus,Carabus auratus
