ImageFilePath,Genus,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/fulgida/391da448-8454-49ff-acfd-1ecdd7cd8f38.png,Cicindela,Syntomus,Agonum,Carabus,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/depressula/f8f62d29-b52f-40af-8bf9-afa989934a7a.png,Cicindela,Cicindela,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/depressula/95e10dea-c541-401a-aae2-83d29564fe40.png,Cicindela,Syntomus,Chlaenius,Tetracha,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/semilaeve/28c7fb37-dc4f-4a1a-ab63-17faaaec66d1.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/semilaeve/2c3cda9b-019d-4424-ae3c-92db24527904.png,Calosoma,Omus,Carabus,Carabus,Omus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/semilaeve/e173be1f-6c24-4992-9e01-ec7acceb141d.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/semilaeve/1f3743de-b029-4b64-81a8-81554e2df2a0.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetracha/carolina/7b7ec53e-36f2-4305-8119-505e1a0f66a7.png,Tetracha,Agonum,Tetracha,Chlaenius,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/discoideus/5d17a3d4-a0a3-4c0f-b5c1-ac354f273180.png,Anisodactylus,Chlaenius,Harpalus,Synuchus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/a12baea8-4c90-43ad-b495-16e688373c7b.png,Cicindela,Agonum,Cicindela,Cicindela,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/repanda/26b4c65e-b0dc-465f-a19a-222fd3d2ea5e.png,Cicindela,Carabus,Cicindela,Cicindela,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/pulchra/8a68b4f0-76d1-41d7-a4c3-5e593123b861.png,Cicindela,Syntomus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Synuchus/dubius/9d38975a-a005-475b-ae74-ac82cf18f146.png,Synuchus,Chlaenius,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Sphaeroderus/stenostomus/0b7965de-9f44-478b-8561-39ceef5d4626.png,Sphaeroderus,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/eremicola/bb2752b4-c7d5-4fb6-8265-06003a745dfe.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/eremicola/39ca509c-697a-4f73-97fa-20b28f23f957.png,Calosoma,Omus,Carabus,Scaphinotus,Scaphinotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/eremicola/7bb024a0-f6c2-4090-8f7f-c6c1812d7aa8.png,Calosoma,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/eremicola/dbd68470-c751-418e-bac8-0ca34da3ede9.png,Calosoma,Selenophorus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/marginatus/9082d1c9-6bb9-4c8b-aa90-3ea23e99a0e8.png,Pasimachus,Pasimachus,Carabus,Pasimachus,Pasimachus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/marginatus/a0c42aef-592d-4dbc-b3a1-3a705567e34d.png,Pasimachus,Amara,Carabus,Carabus,Cyclotrachelus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/ancocisconensis/6965dbe2-56f7-4158-a85e-d60b0ee2ce9c.png,Cicindela,Carabus,Chlaenius,Cicindela,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/marginatus/34a4ecd3-283d-4374-9806-123667509a0f.png,Pasimachus,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/marginatus/c9da6a45-543e-4560-a21c-7b0756de7881.png,Pasimachus,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/pulchra/e021bb42-a426-45f0-975e-9fbd34394120.png,Cicindela,Cicindela,Tetracha,Cicindela,Amara
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/compar/9a0fd547-ca08-4fd6-9750-245bf2cb7179.png,Harpalus,Anisodactylus,Carabus,Cyclotrachelus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/compar/28490d58-40bf-4373-837e-e1339e4d9e60.png,Harpalus,Amara,Chlaenius,Chlaenius,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/compar/fadd43ac-95e0-4b1a-90a4-199d38f4aff5.png,Harpalus,Amara,Cymindis,Anisodactylus,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cyclotrachelus/seximpressus/8230d508-a006-4a81-a4b1-243353d3fbf1.png,Cyclotrachelus,Carabus,Carabus,Cyclotrachelus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cyclotrachelus/seximpressus/25f1106a-6930-4e6a-b22e-571067061f7e.png,Cyclotrachelus,Amara,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cyclotrachelus/seximpressus/75275640-3ec5-4a48-8096-b0971c9c729d.png,Cyclotrachelus,Carabus,Dicaelus,Carabus,Synuchus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/oregona/97c4f3ab-7610-4d87-adc5-cade0d151cc3.png,Cicindela,Syntomus,Agonum,Carabus,Agonum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/oregona/96d7709e-291b-43ed-9fa3-0d8c7282bb4e.png,Cicindela,Syntomus,Agonum,Carabus,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/oregona/d38be407-8665-4f2c-bbda-720c180a88bd.png,Cicindela,Syntomus,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/pulchra/755a6684-8feb-46d1-9736-5fcf76fdb42e.png,Cicindela,Agonum,Tetracha,Tetracha,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/pulchra/275263a7-dbf1-46e1-9474-ab1c5e27af6c.png,Cicindela,Selenophorus,Amara,Carabus,Calosoma
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/plutonica/809f3773-5840-404b-8783-9340578db682.png,Cicindela,Syntomus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/plutonica/f0d1f3b8-752f-42f5-a9cc-7e6b50a9227b.png,Cicindela,Syntomus,Carabus,Calathus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/plutonica/ce7f74d2-3e61-40a8-821f-b453e5342fe9.png,Cicindela,Selenophorus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/plutonica/02416d73-a744-43ab-b157-6982d65820f7.png,Cicindela,Syntomus,Poecilus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/limbata/eeab74f0-4ce4-43f3-bf67-2441ad265d1c.png,Cymindis,Agonum,Synuchus,Calathus,Synuchus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/32c202c7-2ce7-42d3-a79c-908304fe1f51.png,Calosoma,Carabus,Poecilus,Cyclotrachelus,Pasimachus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/ef8f747a-e484-442c-87df-11784e78af89.png,Cicindela,Agonum,Agonum,Cicindela,Tetracha
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/californicus/4a64a12b-6ff2-4210-aaf7-26bdb46c2102.png,Anisodactylus,Pterostichus,Pterostichus,Pterostichus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/californicus/8b948536-b764-44db-8428-96d31ead503d.png,Anisodactylus,Carabus,Carabus,Calosoma,Bembidion
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/californicus/fc719ea0-393d-4103-9d93-82b6ae2e6c02.png,Anisodactylus,Carabus,Euryderus,Carabus,Synuchus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/californicus/268974b3-dc7d-4054-942e-245b4c1be9d7.png,Anisodactylus,Chlaenius,Chlaenius,Cyclotrachelus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/californicus/e87c5767-3440-47c4-970b-8c3eb982cc3a.png,Anisodactylus,Carabus,Chlaenius,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/leucoscelis/7e6967ab-aa9f-4a34-9911-4c3e2812f9f6.png,Chlaenius,Chlaenius,Chlaenius,Calathus,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/affine/655fc127-6c83-448a-b9da-f438be1a1348.png,Bembidion,Cymindis,Cymindis,Cymindis,Cymindis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/affine/3d54293e-2542-43a9-a6a2-c1d551c3947f.png,Bembidion,Syntomus,Carabus,Synuchus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/affine/2c1a160b-4838-4fee-bc0c-01e4c78b1520.png,Bembidion,Harpalus,Synuchus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/granulatus/c9836110-ad78-4b42-ab85-bd02a575c63b.png,Carabus,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/granulatus/ac58d80c-c85d-4b7b-b7b5-36191c352a4c.png,Carabus,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/granulatus/2c973542-f13c-45d3-9d5e-7741607e93fe.png,Carabus,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/caliginosus/a98baf2b-75cc-4dff-9a69-a4d3310e9e71.png,Harpalus,Amara,Harpalus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/caliginosus/6be040fa-c084-45eb-9d27-a9772fecb31d.png,Harpalus,Pasimachus,Pasimachus,Pasimachus,Pasimachus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/caliginosus/1e1f37c6-6d7b-496d-ba13-61f4afeb4bca.png,Harpalus,Omus,Omus,Omus,Omus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/caliginosus/704a0302-5c51-4730-9c29-baf986f92a46.png,Harpalus,Syntomus,Chlaenius,Chlaenius,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Selenophorus/pedicularius/b06756d7-e161-4a51-903f-eb85cbf97eef.png,Selenophorus,Synuchus,Harpalus,Pterostichus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Selenophorus/concinnus/67b771ab-374e-4191-814f-a249fc372376.png,Selenophorus,Anisodactylus,Harpalus,Synuchus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Selenophorus/concinnus/2ce7d638-874d-4db8-8c54-e4f99633e070.png,Selenophorus,Amara,Harpalus,Euryderus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Selenophorus/concinnus/ea661e65-77c0-4690-a360-f0f5e389baf3.png,Selenophorus,Amara,Chlaenius,Chlaenius,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Selenophorus/aequinoctialis/816e3307-5789-4a9f-9400-9ca4e5a2817b.png,Selenophorus,Chlaenius,Harpalus,Synuchus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Selenophorus/aequinoctialis/b8b376a5-bdbd-406c-a3ec-500e7133302c.png,Selenophorus,Amara,Harpalus,Synuchus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/anthracinus/fb88a05e-e6ef-4b40-a546-ae32f70b76c5.png,Anisodactylus,Anisodactylus,Pterostichus,Synuchus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/patruela/5cd6837b-ca46-44cb-8488-60a278b3825a.png,Cicindela,Syntomus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/patruela/580ef600-7d6d-40cd-8f62-718067c36cc1.png,Cicindela,Carabus,Cicindela,Carabus,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Selenophorus/pedicularius/b2262a7d-77b8-4e9a-a36e-95c82452a8c3.png,Selenophorus,Synuchus,Harpalus,Synuchus,Harpalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/scutellaris/d98e7a63-dfb5-4ade-8d19-4cab558c2007.png,Cicindela,Agonum,Agonum,Agonum,Agonum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/cyanopis/b33d2fc5-f896-40a8-b7b9-e72c8971093e.png,Agonum,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Sphaeroderus/stenostomus/316bfb7c-d9e9-4f1c-933f-edae062355ed.png,Sphaeroderus,Chlaenius,Chlaenius,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/punctifera/05a4907f-3f10-42f3-9349-c9d1a2b34e31.png,Cymindis,Chlaenius,Chlaenius,Cymindis,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/punctifera/064a20e8-ba9d-4043-8c14-59bc75e0132c.png,Cymindis,Chlaenius,Chlaenius,Cymindis,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/vicinus/03c9286b-0afb-4866-b8d4-3c23d0815405.png,Pterostichus,Carabus,Synuchus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/vicinus/d721607c-0b7c-4d9f-b727-4db3d2c7d4bf.png,Pterostichus,Harpalus,Synuchus,Synuchus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/vicinus/c67f27ad-7e82-4ee9-ac1b-3d4a5e49a2dd.png,Pterostichus,Carabus,Amara,Harpalus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/vicinus/0b16a22a-766e-476e-8e02-c7b0f59a6a1d.png,Pterostichus,Harpalus,Synuchus,Harpalus,Synuchus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/amargosae/92199d0a-4b76-4fd5-bf22-c5163ec554ce.png,Cicindela,Cicindela,Poecilus,Tetracha,Cyclotrachelus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/amargosae/7845b6f2-3c34-4088-9248-dd5826c4db20.png,Cicindela,Syntomus,Agonum,Cicindela,Cyclotrachelus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/amargosae/9e958a18-bb1d-4e04-b13f-9653606a29e6.png,Cicindela,Syntomus,Agonum,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/aeruginosum/55c7d49e-c985-4f4a-8f94-d3596ccfb3cd.png,Agonum,Calathus,Carabus,Calosoma,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/aeruginosum/a4464c40-c02c-44dd-a2ea-298a82f5f5a4.png,Agonum,Syntomus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/aeruginosum/da494591-0c3d-41c8-a290-996858b12edc.png,Agonum,Syntomus,Carabus,Chlaenius,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/lutulentum/d4d3a32b-a09b-402c-904b-ac25b51ab7fd.png,Agonum,Chlaenius,Chlaenius,Calathus,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/lutulentum/5a277082-0770-476d-bb39-cc30701280d3.png,Agonum,Syntomus,Synuchus,Cymindis,Apristus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/lutulentum/579d2dbd-e296-4613-85a3-c0e9b954558e.png,Agonum,Amara,Synuchus,Calathus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/hirticollis/2d2ed625-d6ba-4d0e-bc23-a1697368c453.png,Cicindela,Cicindela,Cicindela,Cicindela,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/hirticollis/e3ec763b-c621-4930-9968-8f37fec53440.png,Cicindela,Cicindela,Carabus,Cicindela,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/hirticollis/52fb28c3-b992-4529-982c-d1fd3bcead4c.png,Cicindela,Cicindela,Cicindela,Cicindela,Cicindela
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/nigrita/2c86327d-88f6-4442-adea-82ec8c4ad8d0.png,Anisodactylus,Carabus,Harpalus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/nigrita/5bd52937-803b-4511-93b3-58935c06351e.png,Anisodactylus,Chlaenius,Cymindis,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Tetragonoderus/fasciatus/c021561c-0ab5-4bb3-95e1-09ed9d0828a2.png,Tetragonoderus,Amara,Pterostichus,Calathus,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/leucoscelis/c98b7013-1438-4a65-aba2-08959a3f3a06.png,Chlaenius,Harpalus,Chlaenius,Pterostichus,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/mimus/d91de6f9-60d1-4ecb-a518-d4070601f4a7.png,Bembidion,Synuchus,Synuchus,Synuchus,Synuchus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/mimus/3703a435-8ff7-492e-9199-ab98ac2f167c.png,Bembidion,Syntomus,Carabus,Calathus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/mimus/01c99bd4-8f7f-4318-9e77-266939817358.png,Bembidion,Carabus,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/mimus/3d681d4e-2497-49a6-a28f-8233b61b7802.png,Bembidion,Amara,Carabus,Carabus,Synuchus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/patruele/bd25a6b0-f5d0-409a-99a9-6ee888de7229.png,Bembidion,Chlaenius,Carabus,Carabus,Carabus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/patruele/4bc0be12-df55-428f-a7cd-b253ddb6c98f.png,Bembidion,Syntomus,Omus,Calathus,Scaphinotus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/patruele/048c7a5c-9580-4aaa-a8b2-372ef7231703.png,Bembidion,Cymindis,Cymindis,Cymindis,Cymindis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/rapidum/d0f3284a-6626-4e76-971f-cccfee788f7e.png,Bembidion,Chlaenius,Synuchus,Chlaenius,Chlaenius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/rapidum/2e672434-6998-4f50-ba68-7f7adce3a8a5.png,Bembidion,Amara,Harpalus,Cymindis,Synuchus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/rapidum/b54bf721-2da9-416a-9d47-5845e02a4e60.png,Bembidion,Amara,Harpalus,Synuchus,Harpalus
