ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097892/d085s0098.jpg,Bembidion normannum,Bembidion clarkei,Bembidion biguttatum,Bembidion guttula,Bembidion lunulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471269/d112s0002.jpg,Pedius longicollis,Pterostichus vernalis,Pterostichus diligens,Agonum ericeti,Pterostichus diligens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097883/d071s0610.jpg,Bembidion varium,Harpalus anxius,Bembidion varium,Amara convexior,Bembidion varium
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8264200/d043s0342.jpg,Notiophilus palustris,Notiophilus palustris,Bembidion lampros,Agonum fuliginosum,Bembidion lampros
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308807/d072s0120.jpg,Bembidion ephippium,Bembidion articulatum,Perileptus areolatus,Trechus obtusus,Trechus obtusus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035864/d174s0010.jpg,Harpalus affinis,Broscus cephalotes,Broscus cephalotes,Broscus cephalotes,Amara aenea
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308790/d192s0043.jpg,Dicheirotrichus obsoletus,Bembidion tetracolum,Dicheirotrichus gustavii,Bembidion tetracolum,Dicheirotrichus gustavii
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4478695/d064s0547.jpg,Asaphidion pallipes,Bembidion lunatum,Loricera pilicornis,Bembidion dentellum,Asaphidion pallipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473127/d169s0017.jpg,Amara consularis,Harpalus latus,Pterostichus vernalis,Agonum fuliginosum,Amara aenea
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872124/d087s0050.jpg,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753612/d028s0056.jpg,Cychrus caraboides,Pterostichus melanarius,Harpalus rufipes,Agonum gracile,Elaphrus lapponicus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5716409/d053s0427.jpg,Dyschirius impunctipennis,Bembidion quadrimaculatum,Pterostichus diligens,Paranchus albipes,Bembidion lampros
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097906/d200s0089.jpg,Chlaenius nigricornis,Loricera pilicornis,Chlaenius nigricornis,Harpalus smaragdinus,Chlaenius nigricornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988207/d046s0104.jpg,Blethisa multipunctata,Pogonus chalceus,Elaphrus cupreus,Agonum fuliginosum,Elaphrus cupreus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7856746/d117s0219.jpg,Pterostichus melanarius,Abax parallelepipedus,Pterostichus madidus,Abax parallelepipedus,Amara aulica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475179/d188s0129.jpg,Ophonus puncticeps,Ophonus azureus,Ophonus rufibarbis,Calathus ambiguus,Zabrus tenebrioides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036796/d064s0253.jpg,Asaphidion flavipes,Bembidion lunulatum,Bembidion lunulatum,Bembidion dentellum,Asaphidion curtum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4480315/d213s0297.jpg,Philorhizus melanocephalus,Philorhizus melanocephalus,Aepus marinus,Notiophilus biguttatus,Tachys scutellaris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756874/d052s0143.jpg,Dyschirius thoracicus,Bembidion bruxellense,Agonum gracile,Agonum piceum,Bembidion bruxellense
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757310/d208s0408.jpg,Demetrias atricapillus,Paradromius linearis,Demetrias atricapillus,Paradromius linearis,Demetrias atricapillus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7641814/d111s0092.jpg,Pterostichus madidus,Harpalus rufipes,Pterostichus madidus,Poecilus versicolor,Amara convexiusculus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757155/d209s0106.jpg,Cymindis vaporariorum,Agonum emarginatum,Bembidion dentellum,Amara consularis,Calathus rotundicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4478695/d064s0274.jpg,Asaphidion pallipes,Asaphidion pallipes,Asaphidion pallipes,Pogonus chalceus,Asaphidion pallipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097878/d076s0353.jpg,Bembidion deletum,Pogonus chalceus,Agonum fuliginosum,Platyderus depressus,Ocys quinquestriatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474169/d141s0062.jpg,Paranchus albipes,Nebria brevicollis,Nebria brevicollis,Agonum piceum,Amara familiaris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988447/d150s0218.jpg,Agonum thoreyi,Patrobus atrorufus,Agonum micans,Loricera pilicornis,Agonum versutum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097883/d071s0546.jpg,Bembidion varium,Stenolophus mixtus,Bembidion dentellum,Paranchus albipes,Pogonus chalceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756018/d204s0369.jpg,Badister bullatus,Harpalus rufipes,Badister bullatus,Agonum fuliginosum,Anchomenus dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7641814/d111s0087.jpg,Pterostichus madidus,Pterostichus oblongopunctatus,Pterostichus madidus,Pterostichus madidus,Pterostichus madidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8139233/d063s0459.jpg,Elaphropus walkerianus,Bembidion laterale,Bradycellus ruficollis,Acupalpus dubius,Elaphropus bistriatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8307815/d116s0236.jpg,Pterostichus quadrifoveolatus,Anisodactylus binotatus,Pterostichus adstrictus,Calathus fuscipes,Pterostichus nigrita
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7873810/d123s0180.jpg,Pterostichus diligens,Pogonus chalceus,Pterostichus diligens,Agonum fuliginosum,Pterostichus vernalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9364935/d041s0201.jpg,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7639821/d070s0231.jpg,Bembidion dentellum,Bembidion varium,Agonum piceum,Agonum piceum,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475099/d186s0248.jpg,Ophonus ardosiacus,Elaphrus riparius,Nebria brevicollis,Amara convexior,Leistus ferrugineus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9364935/d042s0246.jpg,Notiophilus biguttatus,Bembidion guttula,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873220/d176s0049.jpg,Harpalus anxius,Amara plebeja,Harpalus anxius,Amara plebeja,Harpalus anxius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7873810/d123s0251.jpg,Pterostichus diligens,Pogonus chalceus,Pterostichus diligens,Agonum fuliginosum,Pterostichus diligens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4474653/d127s0220.jpg,Synuchus vivalis,Agonum fuliginosum,Amara convexiusculus,Amara convexiusculus,Amara convexiusculus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4988447/d150s0154.jpg,Agonum thoreyi,Pogonus chalceus,Agonum fuliginosum,Agonum fuliginosum,Pogonus chalceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9491931/d125s0129.jpg,Abax parallelepipedus,Pterostichus nigrita,Abax parallelepipedus,Agonum marginatum,Abax parallelepipedus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4476667/d061s0079.jpg,Trechus quadristriatus,Bembidion assimile,Trechus quadristriatus,Bembidion aeneum,Trechus quadristriatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097878/d076s0299.jpg,Bembidion deletum,Pogonus chalceus,Bembidion deletum,Agonum fuliginosum,Bembidion deletum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036899/d051s0165.jpg,Clivina collaris,Clivina collaris,Clivina collaris,Amara tibialis,Clivina collaris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755339/d179s0254.jpg,Harpalus latus,Amara lunicollis,Pterostichus nigrita,Amara lunicollis,Pterostichus vernalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097865/d072s0309.jpg,Bembidion prasinum,Nebria salina,Pterostichus strenuus,Amara anthobia,Amara tibialis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872111/d100s0512.jpg,Bembidion lunulatum,Agonum thoreyi,Agonum fuliginosum,Dicheirotrichus placidus,Agonum thoreyi
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873271/d214s0183.jpg,Microlestes maurus,Bembidion gilvipes,Bembidion gilvipes,Bembidion lampros,Microlestes maurus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7639821/d070s0076.jpg,Bembidion dentellum,Bembidion tetracolum,Bembidion dentellum,Bembidion dentellum,Bembidion dentellum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872124/d087s0281.jpg,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum,Bembidion articulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035231/d168s0045.jpg,Amara apricaria,Harpalus rubripes,Amara fulva,Agonum emarginatum,Amara lunicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5753653/d202s0150.jpg,Oodes helopioides,Pterostichus minor,Calathus erratus,Pterostichus strenuus,Poecilus cupreus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097879/d077s0050.jpg,Bembidion femoratum,Bembidion tetracolum,Bembidion tetracolum,Agonum fuliginosum,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7641814/d110s0089.jpg,Pterostichus madidus,Amara aulica,Pterostichus madidus,Pterostichus madidus,Pterostichus madidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036216/d068s0021.jpg,Bembidion lampros,Bembidion lampros,Dyschirius impunctipennis,Bembidion dentellum,Pogonus chalceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475761/d193s0237.jpg,Dicheirotrichus placidus,Agonum thoreyi,Dicheirotrichus obsoletus,Bembidion femoratum,Dicheirotrichus placidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097885/d082s0115.jpg,Sinechostictus stomoides,Pogonus chalceus,Bembidion tetracolum,Stomis pumicatus,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4476667/d061s0139.jpg,Trechus quadristriatus,Trechus quadristriatus,Trechus quadristriatus,Bembidion guttula,Trechus quadristriatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035931/d080s0481.jpg,Bembidion tetracolum,Bembidion decorum,Bembidion tetracolum,Platynus livens,Platynus livens
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873220/d176s0004.jpg,Harpalus anxius,Bembidion aeneum,Harpalus anxius,Amara aenea,Harpalus anxius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097862/d054s0411.jpg,Dyschirius politus,Dyschirius tristis,Dyschirius salinus,Amara tibialis,Bembidion nigricorne
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470555/d021s0064.jpg,Carabus problematicus,Harpalus rufipes,Carabus violaceus,Amara aenea,Carabus violaceus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036128/d086s0392.jpg,Bembidion quadrimaculatum,Bembidion femoratum,Bembidion lampros,Bembidion decorum,Bembidion obtusum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873215/d177s0249.jpg,Harpalus dimidiatus,Harpalus anxius,Harpalus dimidiatus,Anisodactylus poeciloides,Harpalus serripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9491931/d125s0192.jpg,Abax parallelepipedus,Poecilus cupreus,Abax parallelepipedus,Carabus violaceus,Pterostichus nigrita
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755451/d128s0119.jpg,Calathus rotundicollis,Patrobus atrorufus,Calathus rotundicollis,Amara convexiusculus,Nebria brevicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308806/d085s0323.jpg,Bembidion minimum,Dicheirotrichus placidus,Bembidion doris,Acupalpus dubius,Bembidion minimum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755952/d194s0607.jpg,Stenolophus mixtus,Demetrias atricapillus,Paradromius linearis,Badister bullatus,Badister bullatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8137203/d143s0244.jpg,Platynus assimilis,Calathus fuscipes,Pterostichus nigrita,Amara convexiusculus,Pterostichus oblongopunctatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9581584/d135s0087.jpg,Calathus mollis,Calathus mollis,Calathus mollis,Calathus mollis,Calathus mollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035551/d049s0508.jpg,Elaphrus riparius,Asaphidion pallipes,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308804/d089s0282.jpg,Bembidion aeneum,Bembidion lampros,Notiophilus germinyi,Bembidion minimum,Notiophilus aquaticus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035551/d049s0126.jpg,Elaphrus riparius,Asaphidion pallipes,Elaphrus riparius,Elaphrus cupreus,Elaphrus riparius
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7856746/d117s0089.jpg,Pterostichus melanarius,Nebria rufescens,Pterostichus nigrita,Pterostichus madidus,Amara similata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9479706/d066s0115.jpg,Bembidion laterale,Demetrias atricapillus,Bembidion laterale,Notiophilus biguttatus,Philorhizus melanocephalus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4471113/d020s0062.jpg,Carabus glabratus,Harpalus rufipes,Poecilus lepidus,Abax parallelepipedus,Harpalus serripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756021/d205s0070.jpg,Badister sodalis,Paradromius linearis,Badister sodalis,Agonum piceum,Bembidion ephippium
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036958/d057s0048.jpg,Miscodera arctica,Bembidion tetracolum,Amara infima,Agonum gracile,Dyschirius nitidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757205/d211s0499.jpg,Dromius quadrimaculatus,Paradromius linearis,Dromius quadrimaculatus,Acupalpus dorsalis,Dromius quadrimaculatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035194/d170s0244.jpg,Amara aulica,Amara aulica,Amara aulica,Pterostichus madidus,Harpalus tardus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097854/d202s0009.jpg,Callistus lunatus,Badister bullatus,Odacantha melanura,Badister unipustulatus,Demetrias imperialis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872119/d069s0410.jpg,Bembidion punctulatum,Pogonus chalceus,Amara tibialis,Agonum fuliginosum,Amara tibialis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7873810/d123s0161.jpg,Pterostichus diligens,Patrobus atrorufus,Pterostichus diligens,Amara similata,Pterostichus vernalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872124/d087s0421.jpg,Bembidion articulatum,Paradromius linearis,Agonum thoreyi,Acupalpus dorsalis,Bembidion articulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097924/d184s0092.jpg,Harpalus tardus,Broscus cephalotes,Harpalus rubripes,Agonum marginatum,Poecilus lepidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7508714/d124s0432.jpg,Pterostichus strenuus,Harpalus rubripes,Ophonus ardosiacus,Ophonus ardosiacus,Agonum fuliginosum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473617/d037s0144.jpg,Nebria rufescens,Pterostichus diligens,Loricera pilicornis,Agonum gracile,Loricera pilicornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5756374/d102s0466.jpg,Pogonus chalceus,Amara lunicollis,Harpalus laevipes,Amara aenea,Pogonus luridipennis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308815/d057s0143.jpg,Broscus cephalotes,Abax parallelepipedus,Broscus cephalotes,Abax parallelepipedus,Broscus cephalotes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8104778/d079s0281.jpg,Bembidion saxatile,Bradycellus verbasci,Bembidion decorum,Bradycellus verbasci,Bembidion lunatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755322/d129s0212.jpg,Calathus cinctus,Bembidion tetracolum,Calathus cinctus,Calathus cinctus,Calathus mollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035542/d048s0085.jpg,Elaphrus lapponicus,Broscus cephalotes,Pterostichus diligens,Amara similata,Broscus cephalotes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1036255/d075s0465.jpg,Bembidion bruxellense,Anchomenus dorsalis,Bembidion bruxellense,Agonum thoreyi,Acupalpus flavicollis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9364935/d042s0123.jpg,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus,Notiophilus biguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757310/d208s0233.jpg,Demetrias atricapillus,Demetrias atricapillus,Demetrias atricapillus,Acupalpus dorsalis,Demetrias monostigma
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475140/d189s0341.jpg,Ophonus rufibarbis,Ophonus azureus,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5757192/d211s0099.jpg,Dromius angustus,Bembidion articulatum,Paradromius linearis,Paradromius linearis,Paradromius linearis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755296/d130s0162.jpg,Calathus erratus,Amara aulica,Nebria brevicollis,Amara apricaria,Amara fulva
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473319/d047s0016.jpg,Elaphrus cupreus,Bembidion tetracolum,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4470555/d021s0163.jpg,Carabus problematicus,Calathus rotundicollis,Carabus problematicus,Pterostichus madidus,Chlaenius nigricornis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475757/d192s0123.jpg,Dicheirotrichus cognatus,Bembidion articulatum,Acupalpus dorsalis,Acupalpus dorsalis,Acupalpus dorsalis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097886/d078s0280.jpg,Bembidion lunatum,Bembidion minimum,Oxypselaphus obscurus,Amara aenea,Bembidion aeneum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4472884/d162s0006.jpg,Amara lucida,Amara tibialis,Amara familiaris,Agonum micans,Amara tibialis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873218/d181s0214.jpg,Harpalus rubripes,Anisodactylus binotatus,Harpalus rubripes,Harpalus latus,Harpalus rubripes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/7708350/d121s0428.jpg,Pterostichus nigrita,Calathus fuscipes,Pterostichus nigrita,Pterostichus madidus,Pterostichus madidus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475794/d199s0068.jpg,Anthracus consputus,Paradromius linearis,Anthracus consputus,Acupalpus dorsalis,Paradromius linearis
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308787/d038s0050.jpg,Nebria complanata,Nebria brevicollis,Nebria complanata,Carabus granulatus,Nebria salina
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872119/d069s0211.jpg,Bembidion punctulatum,Bembidion punctulatum,Bembidion punctulatum,Agonum thoreyi,Bembidion punctulatum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475677/d197s0529.jpg,Acupalpus dubius,Bradycellus ruficollis,Trechus obtusus,Bembidion guttula,Syntomus obscuroguttatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4308801/d078s0341.jpg,Bembidion maritimum,Bembidion tetracolum,Bembidion tetracolum,Anchomenus dorsalis,Bembidion femoratum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8019310/d119s0135.jpg,Pterostichus gracilis,Poecilus cupreus,Pterostichus melanarius,Agonum emarginatum,Harpalus laevipes
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/9251010/d172s0150.jpg,Harpalus rufipes,Harpalus rufipes,Pterostichus melanarius,Amara aenea,Amara aulica
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5872109/d065s0391.jpg,Ocys harpaloides,Bradycellus verbasci,Ocys harpaloides,Bradycellus verbasci,Ocys harpaloides
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8607776/d069s0532.jpg,Bembidion pallidipenne,Dicheirotrichus gustavii,Bembidion pallidipenne,Bembidion normannum,Bembidion pallidipenne
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4475140/d189s0130.jpg,Ophonus rufibarbis,Stenolophus mixtus,Amara plebeja,Amara aenea,Clivina collaris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5873271/d214s0371.jpg,Microlestes maurus,Microlestes maurus,Bembidion gilvipes,Bembidion minimum,Bembidion minimum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097896/d043s0232.jpg,Notiophilus germinyi,Notiophilus palustris,Notiophilus palustris,Notiophilus palustris,Notiophilus palustris
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755982/d195s0411.jpg,Bradycellus verbasci,Bradycellus verbasci,Bradycellus harpalinus,Bradycellus verbasci,Bradycellus harpalinus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035434/d194s0249.jpg,Bradycellus harpalinus,Bradycellus verbasci,Bradycellus verbasci,Agonum fuliginosum,Bradycellus verbasci
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/8335452/d075s0364.jpg,Bembidion bualei,Elaphrus riparius,Agonum thoreyi,Bembidion fluviatile,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/5755950/d196s0355.jpg,Stenolophus teutonus,Badister bullatus,Badister bullatus,Badister bullatus,Badister bullatus
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035204/d159s0267.jpg,Amara anthobia,Amara aenea,Amara anthobia,Amara convexior,Amara anthobia
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/1035931/d080s0436.jpg,Bembidion tetracolum,Patrobus atrorufus,Bembidion tetracolum,Amara plebeja,Bembidion tetracolum
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097882/d073s0260.jpg,Bembidion atrocaeruleum,Pogonus chalceus,Agonum gracile,Agonum fuliginosum,Agonum gracile
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/6097868/d067s0138.jpg,Bembidion nigricorne,Bembidion minimum,Bembidion minimum,Bembidion aeneum,Sericoda quadripunctata
/fs/ess/PAS2136/Rayeed/Carabids-100K-V2/BritishCarabids/British Carabids/database/4473903/d031s0219.jpg,Leistus spinibarbis,Nebria rufescens,Leistus spinibarbis,Bembidion tibiale,Leistus spinibarbis
