ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_SVMLinear,Pred_SVMPolynomial,Pred_SVMRadialBasis,Pred_NearestNeighbor,Pred_RandomForest,Pred_MLP_Baseline
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046186.jpg/fce802b7-1aa6-418b-aab6-3a3fb01a03ef_3222af06-9d7a-4f13-a375-233e9a2ff5f9.png,Pterostichus lachrymosus,Carabus taedatus,Pterostichus lachrymosus,Pterostichus lachrymosus,Calathus advena,Pterostichus lachrymosus,Pterostichus melanarius melanarius,Carabus goryi,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033637.jpg/adc67f8a-b1f8-4379-9c5e-c5fa3d1f092e_16ec9d1f-8452-4a41-8ca0-fe3baf98ffb1.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051179.jpg/083d4e65-6279-4b68-a222-69d2c38014e3_b66bef0f-2a44-43bd-bcfe-730304c027e3.png,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033605.jpg/a4d7d2c0-1954-4ec6-8d11-46bf122f9c86_ce4aa93f-37a6-433f-bc32-899c06dbc3bf.png,Synuchus impunctatus,Pterostichus restrictus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051170.jpg/1fe37b80-b526-455b-bacb-13e705dfd690_0ace3378-e544-47af-a78f-a29e30697d37.png,Euryderus grossus,Harpalus paratus,Harpalus paratus,Euryderus grossus,Carabus goryi,Euryderus grossus,Harpalus pensylvanicus,Calathus advena,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051181.jpg/afc45559-73d4-4baf-9895-3023c22a108c_466379f2-6249-47e3-a4ab-391f0ee9fda4.png,Pasimachus elongatus,Calosoma affine,Pasimachus elongatus,Pasimachus elongatus,Calosoma affine,Pasimachus elongatus,Pasimachus elongatus,Calosoma affine,Pasimachus elongatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046180.jpg/a02279ba-428b-463b-8296-af4ec2c52784_4bb360c8-b548-4233-93d0-0abf8443b276.png,Pterostichus lachrymosus,Cyclotrachelus torvus,Pterostichus melanarius melanarius,Pterostichus melanarius melanarius,Calathus advena,Cyclotrachelus torvus,Pterostichus lachrymosus,Cyclotrachelus torvus,Pterostichus melanarius melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040703.jpg/004c20fd-4252-4935-9275-602cd00553ca_4a1efd73-2f3c-4715-b573-a3b73c7ab3e2.png,Pterostichus melanarius melanarius,Pterostichus melanarius,Pterostichus melanarius melanarius,Pterostichus melanarius melanarius,Pterostichus melanarius melanarius,Pterostichus melanarius melanarius,Pterostichus melanarius melanarius,Pterostichus lachrymosus,Pterostichus melanarius melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051162.jpg/5d2cd9a1-d79a-451c-9a61-6762419d6c66_cd44d0ea-205f-4bc1-a22a-c3cf80247efa.png,Pasimachus elongatus,Dicaelus teter,Carabus goryi,Pasimachus elongatus,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Pasimachus elongatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000008981.jpg/741d1b1a-bfd2-4c5e-961e-b818859371b5_4f78dd6b-2a93-4a1a-8b14-0cd4502114e1.png,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034551.jpg/c2d5708c-5a2e-445a-9395-0a65e8cc3f0c_51248009-ba69-4eb6-be21-f7ce56c68a12.png,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus,Synuchus impunctatus,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000043638.jpg/219d6f63-3d74-4e8b-84bf-4681370488c9_c83c521b-298d-45b3-ad3d-2781d80250af.png,Carabus goryi,Amara carinata,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/CPER_003.S.20180719.EURGRO.01(45).jpg/51d7e521-c63f-47f6-a617-60103dde0687_2722759f-8e10-4a5b-8116-e016be946b1c.png,Euryderus grossus,Synuchus impunctatus,Euryderus grossus,Euryderus grossus,Calathus advena,Euryderus grossus,Euryderus grossus,Synuchus impunctatus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046124.jpg/6e5117b2-9bde-4d67-b4c6-c1a29b0d8b6f_d2db14eb-384a-4ed2-9a12-55ba33bf8dc5.png,Carabus goryi,Cyclotrachelus torvus,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046090.jpg/b6e205d0-f2e4-49d3-ae6b-d0a1e17639f0_89a42cf0-869f-43e1-ae17-ac0d3b2c7ace.png,Pterostichus lachrymosus,Pterostichus melanarius,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033572.jpg/14c49ef4-d8af-4a85-b8e2-887f6434a2e6_ce00ec2a-d494-4664-9805-7aca2ba0c6db.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000059781.jpg/8ff8a85b-cecb-4440-b0bc-8688fb3e2984_0c7921ea-6f12-4c0a-a6aa-adf9b84454ed.png,Omus dejeanii,Cyclotrachelus torvus,Omus dejeanii,Omus dejeanii,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Omus dejeanii
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046105.jpg/9ed54ab6-4131-41e0-bc4c-02cb917e2c7a_1c8a81d7-01d1-4754-bdf2-834cfec64af1.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051530.jpg/a43d5f6c-a745-4a71-b3b5-b637442b7edd_88b4793b-5cc5-4946-b438-75919350016e.png,Cratacanthus dubius,Harpalus desertus,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Calathus advena,Cratacanthus dubius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046187.jpg/d78ab5ab-c051-4f46-a509-d415b5b7e67f_c6713bd7-2561-4f81-a853-fb3db2119489.png,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus melanarius melanarius,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051598.jpg/de548ed2-623b-45e2-bda6-d241fde8c373_ab2a654e-2007-4a76-a485-975c1a13fe4e.png,Calathus advena,Synuchus impunctatus,Calathus advena,Calathus advena,Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Synuchus impunctatus,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_1.jpg/c958e1e0-39b4-4647-98b5-5728c5212fdc_36194bce-4e49-412f-8a12-4283026ca966.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034567.jpg/4137dcdc-b860-44e7-8e2b-d4b3ec4d50d1_ae47966c-c2b7-4f92-b582-c1894bf81fc6.png,Agonum punctiforme,Pterostichus restrictus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046180.jpg/91019476-b3f9-493f-a312-778dc4457bc7_8fb602be-9f71-4d59-ba66-e87afe538232.png,Pterostichus lachrymosus,Cyclotrachelus torvus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000012429.jpg/d91e4188-8551-4bfd-9eef-5c770fef183c_ac39a65d-6413-425c-bed2-fd87f18327e4.png,Carabus goryi,Dicaelus teter,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040687.jpg/d2aa2248-8bc3-4ac4-b674-42267939cb26_c74a8864-7266-48ea-a788-a4a6c58e595b.png,Synuchus impunctatus,Harpalus amputatus,Cratacanthus dubius,Cratacanthus dubius,Synuchus impunctatus,Cratacanthus dubius,Synuchus impunctatus,Synuchus impunctatus,Harpalus amputatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033637.jpg/ffde4420-ee5b-4c6e-8385-df297a67bff8_7fa6aa46-fb10-4e5c-8f7c-429b40d612eb.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/GRSM_020.20180417.CARGOR.01.jpg/338e5c5c-857d-4b0e-b31c-62156acd138c_629ea917-beab-4d3c-8462-bf8519f6d31e.png,Carabus goryi,Scaphinotus angusticollis,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000044566.jpg/1a9a76bb-c06b-4d10-b0e5-333062ac2861_089bdebd-2a1c-4886-93da-ab0665130450.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000040695.jpg/c60607b5-11d0-4105-93e0-ea1ee2c11918_2df22fe4-e6e5-4c40-814c-23f308d2271e.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000008976.jpg/46c5ad54-abf3-40a3-aee6-7b7218195435_5c354b69-d335-4d8a-a4af-1f94193a1802.png,Carabus nemoralis,Carabus goryi,Carabus nemoralis nemoralis,Carabus nemoralis,Carabus goryi,Carabus nemoralis,Carabus goryi,Carabus goryi,Carabus nemoralis nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051175.jpg/dc5a3446-1784-488f-b0e2-07ed3aeb9c70_160e5b52-aa93-49ca-85ad-238c5411dcba.png,Euryderus grossus,Cyclotrachelus torvus,Euryderus grossus,Cyclotrachelus torvus,Calathus advena,Euryderus grossus,Anisodactylus rusticus,Synuchus impunctatus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033589.jpg/f0087851-7d76-42ef-a5a8-801327c51b6c_8c9f7974-6270-44a9-8ad9-d6aca8b61a3d.png,Synuchus impunctatus,Pterostichus restrictus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Pterostichus restrictus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051582.jpg/d0a87e16-0c40-4801-a5b7-81eeb9f6a94a_b0cf52fb-cd62-4ae8-8c90-176bc679bc6a.png,Pterostichus protractus,Carabus taedatus,Carabus taedatus,Carabus taedatus,Calathus advena,Carabus taedatus,Carabus taedatus,Carabus goryi,Carabus taedatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050026.jpg/79430b30-2e4d-4890-a9db-6e67c68804af_402b550b-61bb-46e4-8d0a-ef2e1b60a469.png,Cyclotrachelus torvus,Pterostichus stygicus,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus lachrymosus,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus lachrymosus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000043638.jpg/48f55136-81d5-4268-a2aa-0ec2e88837f7_02ce9b28-3c85-4d27-b506-833e3ad34ac8.png,Carabus goryi,Carabus taedatus,Carabus taedatus,Carabus taedatus,Carabus goryi,Carabus taedatus,Carabus taedatus,Pterostichus lachrymosus,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051596.jpg/2a2226c7-64b6-4b96-a76c-142cde989344_00494ac9-0351-4fde-9525-434847ce4d9b.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/NIWO_005.W.20180619.CYMUNI1.01(10).jpg/64efae6f-a924-4ed9-bb59-cb2a60289916_09c00c21-be31-424e-96e6-058bc0531cf0.png,Cymindis unicolor,Cymindis unicolor,Cymindis cribricollis,Cymindis cribricollis,Synuchus impunctatus,Cymindis neglecta,Calathus advena,Synuchus impunctatus,Cymindis unicolor
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000050039.jpg/3f58a161-de54-4807-8245-d2dae1ce9f1b_813493bc-16c9-41a0-828e-c4b4b716a581.png,Pterostichus melanarius,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus melanarius,Cyclotrachelus torvus,Pterostichus melanarius,Pterostichus melanarius,Pterostichus lachrymosus,Pterostichus melanarius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033588.jpg/b6a43b94-541c-4ede-9259-62a09960eaff_e4ab5d98-99be-4611-afcf-25ee81a7c411.png,Synuchus impunctatus,Amara alpina,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000056900.jpg/7749de75-d010-4907-bd58-56cb39ab9faa_e3d8b953-2fe4-486a-8ad4-d1b647322ddb.png,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000008976.jpg/291651b9-68d3-43e3-ab19-e38c7ffbc6ad_b988334c-e09c-4298-aeb9-856a58ca3406.png,Carabus nemoralis,Carabus nemoralis nemoralis,Carabus nemoralis,Carabus nemoralis,Calathus advena,Carabus nemoralis nemoralis,Carabus nemoralis nemoralis,Carabus nemoralis,Carabus nemoralis
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000034536.jpg/6eb1e1b1-74a9-433f-a915-ddc932697bef_6dc7b3b6-06b3-4a53-9f1e-a363550e5bac.png,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus,Calathus advena,Harpalus pensylvanicus,Chlaenius aestivus,Chlaenius aestivus,Harpalus pensylvanicus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051557.jpg/b564beee-0980-4324-a6f7-849af36b0196_2a5cfaae-5935-4f12-a347-65c7458a9592.png,Calathus advena,Anisodactylus ovularis,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000012920.jpg/5fdbcce3-4119-4aa8-97b1-bc2936fd0db1_64df0062-4c03-426a-a9c5-749ce88d4203.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046103.jpg/f606cb7d-1057-4414-b53b-cbb8708d8fb4_589452d1-0bd3-473c-83c6-9617cbaccd12.png,Pterostichus lachrymosus,Pterostichus novus,Pterostichus coracinus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus coracinus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033687.jpg/0806ae56-1245-42da-b0d0-a1d970b9d29a_fa889f95-2722-437f-9932-9207244953e9.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033635.jpg/a94c2688-f8f9-41fc-8c0d-c3f6e12a5cc7_79714afb-b7f5-43d0-84f8-64a21fe227ca.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051554.jpg/4d4fa8ee-30f0-43c0-8268-85876014fb88_ca08a619-845d-441d-9b4f-ea506aa0ca14.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051175.jpg/2bb2868d-36cb-43a0-9a21-65b113f6d8d9_0bc34381-eced-491c-8998-9bfc658f9d7c.png,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046183.jpg/f76646e5-ef3c-417d-b9bf-91d42c14f915_c4f0bd5a-661c-4b1d-99a7-1adbf9af7995.png,Pterostichus lachrymosus,Harpalus paratus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000012433.jpg/da6aaf69-ea86-4446-8ff8-7e1477ead075_e5c2e52a-d1d0-40bf-af20-7ae8b66d6976.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051614.jpg/a236f248-e600-4b4a-9d23-3be58fbaf48f_0768e8e5-4034-4267-b665-fea4f6219531.png,Amara alpina,Pterostichus restrictus,Pterostichus restrictus,Pterostichus restrictus,Synuchus impunctatus,Pterostichus restrictus,Pterostichus restrictus,Pterostichus restrictus,Pterostichus restrictus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046178.jpg/4537b231-f2ab-413f-917f-3229aee96e4a_60132eea-8842-4218-a19e-a0c50a0a14ce.png,Pterostichus lachrymosus,Pterostichus stygicus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046111.jpg/8d3a4a3e-d02d-4a14-9a8c-accb48bfa484_9548ad1a-d791-41b7-87c8-4d50d2389899.png,Pterostichus coracinus,Scaphinotus angusticollis,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Carabus goryi,Carabus goryi,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046093.jpg/143c84e7-a854-46ea-b000-6b380a05f5d4_e3776c92-7c53-4e6c-984e-4eb3789809e7.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051179.jpg/8ae3bd52-4a73-4938-9096-5e225cac31f2_b7530897-41f0-4046-b901-92f53c9fb92d.png,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/STER_026.W.20180906.HARPAR.01(10).jpg/7b5d2f18-d8b7-48e5-8a73-357094e0a1fb_44fa6c4e-be56-480b-84c0-89f97b8bad64.png,Harpalus paratus,Chlaenius aestivus,Amara carinata,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Chlaenius aestivus,Chlaenius aestivus,Amara carinata
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051522.jpg/3c99c073-6ca4-4d22-a651-d34976aa88d8_76affa98-7ab4-42d7-a765-f475637c6de8.png,Cratacanthus dubius,Pterostichus restrictus,Cratacanthus dubius,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Cratacanthus dubius
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051627.jpg/d89e6dea-5869-4913-b271-231379204316_1e784025-effe-4eac-80c2-b2c6307dd730.png,Carabus taedatus,Carabus nemoralis nemoralis,Carabus taedatus,Carabus taedatus,Synuchus impunctatus,Carabus goryi,Carabus goryi,Chlaenius aestivus,Pterostichus coracinus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051555_2.jpg/25341558-b5e2-4df1-bbaa-cb2afdbe28d3_0d26c79c-8ee3-4bf6-a7aa-c82fa71a8f87.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046102.jpg/0c0f1ff1-dd07-446a-a25e-837ab10965f5_6f76f648-5acc-4440-bc47-1c768a8c4e1d.png,Pterostichus lachrymosus,Carabus taedatus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000033654.jpg/ffb1cb83-3732-4286-bf4b-945e90269773_c674f5b8-075e-45eb-8b8d-b2c24c797614.png,Synuchus impunctatus,Harpalus paratus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046087.jpg/508f3208-79aa-4603-a57a-ca028ec72146_5bde7a9f-bd72-4e63-b241-fdbd1587a013.png,Carabus goryi,Scaphinotus angusticollis,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/STER_006.E.20180726.CYCTOR.01(15).jpg/287c1dbf-a75a-4118-8c8d-8c977f16e395_3bea0c1b-6eac-4d9c-abb2-f97e41728811.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Calathus advena,Cyclotrachelus torvus,Carabus nemoralis nemoralis,Cyclotrachelus torvus,Cyclotrachelus torvus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046177.jpg/09fe0b0b-533e-41f7-b38d-3d1a840d624d_e561be41-b0c7-44e4-a9e2-9f053ebe4dab.png,Pterostichus lachrymosus,Pterostichus melanarius,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Cyclotrachelus torvus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000051167.jpg/0818327e-f8a2-4e55-9958-bbfbb2d1de6f_31e29fee-2002-43d2-b872-bb678dcffb02.png,Pasimachus elongatus,Carabus goryi,Pasimachus elongatus,Pasimachus elongatus,Pasimachus elongatus,Pasimachus elongatus,Pasimachus elongatus,Carabus goryi,Pasimachus elongatus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000056900.jpg/45367a04-a828-4efa-93e4-7e784e4c9f08_ef878d68-24a8-4260-b9a5-9052aa998af2.png,Amara quenseli,Harpalus desertus,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Calathus advena,Amara quenseli
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046226.jpg/cabf1bbf-d491-494a-b23e-313edba74494_8be01ba4-7447-42c1-b1d5-a53f2f015454.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000041653.jpg/b605dd9b-b9a7-4ca0-8e65-19602a51abc1_de3cc021-4111-4172-ae81-93c4e019c1b2.png,Harpalus amputatus,Harpalus desertus,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000046187.jpg/9daefe01-e59d-45fd-96a2-651cfe9337c0_87b5ab84-e7c8-4ee3-8c72-58a6f2189aab.png,Pterostichus lachrymosus,Pterostichus stygicus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus lachrymosus
/fs/ess/PAS2136/Rayeed/BeetlePalooza/individual_images/A00000049768.jpg/284846ac-f3b2-4597-aee3-ebc902f9946b_9aad96c0-6dbd-4123-bd30-bb08679c27ab.png,Cyclotrachelus torvus,Pterostichus lachrymosus,Cyclotrachelus torvus,Cyclotrachelus torvus,Synuchus impunctatus,Cyclotrachelus torvus,Pterostichus protractus,Cyclotrachelus torvus,Cyclotrachelus torvus
